CodeRNCP;code;Libelle;;;
RNCP29838;331;Santé;;;
RNCP2984;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29842;221w;Commercialisation de produits alimentaires;;;
RNCP29842;312n;Etudes de marchés et projets commerciaux;;;
RNCP29844;233n;Etudes et projets d agencement intérieur, architecture d intérieur;;;
RNCP29845;123;Sciences sociales (y.c. démographie, anthropologie);;;
RNCP29846;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29846;320m;Spécialités plurivalentes de la communication et de l'information;;;
RNCP29847;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29847;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29848;310t;Spécialités plurivalentes des échanges et de la gestion (réalisation du service);;;
RNCP29848;324t;Saisie, mise en forme et communication des données;;;
RNCP29849;312t;Négociation et vente;;;
RNCP2985;240r;Spécialités pluritechnologiques matériaux souples (contrôle, prévention, entretien);;;
RNCP29850;221u;Conduite d installations des industries agro-alimentaires et de machines de conditonnement;;;
RNCP29850;250r;Maintenance d équipements, dépannage de matériel électroménager;;;
RNCP29851;300;Spécialites plurivalentes des services;;;
RNCP29851;313;Finances, banque, assurances, immobilier;;;
RNCP29852;336;Coiffure, esthétique et autres spécialites de services aux personnes;;;
RNCP29853;133;Musique, arts du spectacle;;;
RNCP29853;134;Autres disciplines artistiques et spécialités artistiques plurivalentes;;;
RNCP29855;234s;"Fabrication, pose en menuiserie et charpente ; Fabrication de meubles";;;
RNCP29859;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP2986;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP2987;250r;Maintenance d équipements, dépannage de matériel électroménager;;;
RNCP29872;231m;Mines et carrières, génie civil, topographie (plurifonctionnelle);;;
RNCP29872;117f;Sciences des ressources minérales et des matières premières;;;
RNCP29872;117g;"Géologie de l'environnement ; Météorologie";;;
RNCP29873;111;Physique-chimie;;;
RNCP29873;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP29873;115;Physique;;;
RNCP29874;117b;Méthodes, mesures, modèles en sciences de la terre;;;
RNCP29874;117f;Sciences des ressources minérales et des matières premières;;;
RNCP29874;117g;"Géologie de l'environnement ; Météorologie";;;
RNCP29875;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29875;314;Comptabilite, gestion;;;
RNCP29876;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP29879;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29879;312;Commerce, vente;;;
RNCP29879;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP2988;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29882;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29884;330;Spécialites plurivalentes des services aux personnes;;;
RNCP29884;331;Santé;;;
RNCP29884;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP29885;254;Structures métalliques (y.c. soudure, carrosserie, coque bateau, cellule avion);;;
RNCP29887;128;Droit, sciences politiques;;;
RNCP29887;330;Spécialites plurivalentes des services aux personnes;;;
RNCP29887;332;Travail social;;;
RNCP2989;252r;"Entretien et réparation des automobiles, cycles et motocycles, véhicules industriels, engins agricoles et de chantiers; Entretien, maintenance, réparation de moteurs thermiques et de machineries de navire";;;
RNCP299;334t;Réception, hébergement, service de restauration, accompagnement;;;
RNCP2990;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29900;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29903;115;Physique;;;
RNCP29903;200;Technologies industrielles fondamentales;;;
RNCP29903;223;Métallurgie (y.c. sidérurgie, fonderie, non ferreux...);;;
RNCP2991;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29910;114;Mathématiques;;;
RNCP29910;114b;"Modèles mathématiques ; Informatique mathématique";;;
RNCP29910;114g;Mathématiques de l'informatique, mathématiques financières, statistique de la santé;;;
RNCP29912;117b;Méthodes, mesures, modèles en sciences de la terre;;;
RNCP29912;117f;Sciences des ressources minérales et des matières premières;;;
RNCP29912;117g;"Géologie de l'environnement ; Météorologie";;;
RNCP29917;117f;Sciences des ressources minérales et des matières premières;;;
RNCP29917;111g;Physique-chimie de l'environnement;;;
RNCP29917;113c;Sciences naturelles (biologie, géologie) - Applications scientifiques;;;
RNCP29919;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP29919;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP29919;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP2992;311p;Gestion des flux et des stocks de marchandises;;;
RNCP29921;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP29921;227p;Gestion de l'énergie;;;
RNCP29921;111g;Physique-chimie de l'environnement;;;
RNCP29923;121b;Géographie (outils, méthodes et modèles);;;
RNCP29923;121g;Géographie de l'aménagement et du développement;;;
RNCP29924;117b;Méthodes, mesures, modèles en sciences de la terre;;;
RNCP29924;117f;Sciences des ressources minérales et des matières premières;;;
RNCP29924;117g;"Géologie de l'environnement ; Météorologie";;;
RNCP29925;341;Aménagement du territoire, urbanisme;;;
RNCP29925;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP2993;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29932;111g;Physique-chimie de l'environnement;;;
RNCP29932;117b;Méthodes, mesures, modèles en sciences de la terre;;;
RNCP29932;115b;"Méthodes et modèles en sciences physiques ; Méthodes de mesures physiques";;;
RNCP2994;255m;Electricité, électronique;;;
RNCP29945;333;Enseignement, formation;;;
RNCP29945;123;Sciences sociales (y.c. démographie, anthropologie);;;
RNCP29947;314;Comptabilite, gestion;;;
RNCP2995;255m;Electricité, électronique;;;
RNCP29951;113;Sciences naturelles, biologie-géologie;;;
RNCP29951;210;Spécialites plurivalentes de l'agronomie et de l'agriculture;;;
RNCP29951;211;Productions végétales, cultures spécialisées et protection des cultures;;;
RNCP2996;255m;Electricité, électronique;;;
RNCP29960;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP29960;128;Droit, sciences politiques;;;
RNCP29961;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29961;231;Mines et carrières, génie civil, topographie;;;
RNCP29961;121;Géographie;;;
RNCP29962;255;Electricite, électronique;;;
RNCP29962;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29964;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29965;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29965;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP29966;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29967;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29968;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29968;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP29968;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP29969;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP2997;255m;Electricité, électronique;;;
RNCP29970;323;Techniques de l'image et du son, métiers connexes du spectacle;;;
RNCP29971;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29971;323;Techniques de l'image et du son, métiers connexes du spectacle;;;
RNCP29971;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP29972;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29972;255;Electricite, électronique;;;
RNCP29972;201n;Conception en automatismes et robotique industriels, en informatique industrielle;;;
RNCP29973;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP29973;326p;Informatique, traitement de l'information (organisation, gestion);;;
RNCP29977;335t;Animation touristique et culturelle;;;
RNCP29977;130;Spécialités littéraires et artistiques plurivalentes;;;
RNCP29977;134g;"Art et patrimoine ; Art et communication";;;
RNCP29978;334t;Réception, hébergement, service de restauration, accompagnement;;;
RNCP29978;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP2998;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP29980;334;Accueil, hotellerie, tourisme;;;
RNCP29980;136g;"Langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation ; Interprétariat et traduction";;;
RNCP29982;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP29982;342;Développement et protection du patrimoine culturel;;;
RNCP29983;342;Développement et protection du patrimoine culturel;;;
RNCP29983;334;Accueil, hotellerie, tourisme;;;
RNCP29983;335;Animation sportive, culturelle et de Loisirs;;;
RNCP29985;221t;Cuisine;;;
RNCP29985;334;Accueil, hotellerie, tourisme;;;
RNCP29986;342;Développement et protection du patrimoine culturel;;;
RNCP29986;335t;Animation touristique et culturelle;;;
RNCP29987;334;Accueil, hotellerie, tourisme;;;
RNCP29987;335w;Animation sportive, culturelle et de loisirs (commercialisation);;;
RNCP29988;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29988;311;Transports, manutention, magasinage;;;
RNCP29989;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29989;311;Transports, manutention, magasinage;;;
RNCP2999;250r;Maintenance d équipements, dépannage de matériel électroménager;;;
RNCP29990;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29990;311;Transports, manutention, magasinage;;;
RNCP29991;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29991;311;Transports, manutention, magasinage;;;
RNCP29992;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP29992;311;Transports, manutention, magasinage;;;
RNCP29999;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP300;324t;Saisie, mise en forme et communication des données;;;
RNCP3000;250p;Spécialités pluritechnologiques mécanique-électricité (organisation, gestion);;;
RNCP30000;115;Physique;;;
RNCP30000;111f;Sciences des matériaux, physique-chimie des procédés industriels;;;
RNCP30000;224;Matériaux de construction, verre, céramique;;;
RNCP30001;230;Spécialités pluritechnologiques génie civil, construction, bois;;;
RNCP30002;112f;"Biochimie des produits alimentaires ; Biochimie appliquée aux procédés industriels";;;
RNCP30002;221p;Gestion de production dans les industries agro-alimentaires;;;
RNCP30002;221r;Contrôle de qualité alimentaire;;;
RNCP30004;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP30005;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30005;128;Droit, sciences politiques;;;
RNCP30007;124;Psychologie;;;
RNCP3001;346t;Activités spécifiques des corps de défense, activités de combat;;;
RNCP30012;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP30012;333;Enseignement, formation;;;
RNCP30012;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP30017;136f;"Langue anglaise, allemande, etc ; appliquée à l'électronique, à la chimie etc";;;
RNCP3002;255p;Méthodes, organisation, gestion de production en électricité, électronique;;;
RNCP30022;342;Développement et protection du patrimoine culturel;;;
RNCP30026;128;Droit, sciences politiques;;;
RNCP30026;345t;Instruction, plaidoirie, élaboration des documents juridiques et notariaux;;;
RNCP30029;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP30029;333;Enseignement, formation;;;
RNCP30029;120;Spécialités pluridisciplinaires, sciences humaines et droit;;;
RNCP3003;346t;Activités spécifiques des corps de défense, activités de combat;;;
RNCP30032;330;Spécialites plurivalentes des services aux personnes;;;
RNCP30032;331;Santé;;;
RNCP30032;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30033;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP30033;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30033;331;Santé;;;
RNCP30035;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP30037;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP30038;128;Droit, sciences politiques;;;
RNCP30039;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP30039;313;Finances, banque, assurances, immobilier;;;
RNCP3004;346t;Activités spécifiques des corps de défense, activités de combat;;;
RNCP30040;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP30040;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP30041;230p;Coordination de chantiers tous corps d état;;;
RNCP30041;233;Bâtiment : finitions;;;
RNCP30042;344;Sécurite des biens et des personnes, police, surveillance;;;
RNCP30043;118;Sciences de la vie;;;
RNCP30043;210;Spécialites plurivalentes de l'agronomie et de l'agriculture;;;
RNCP30043;211;Productions végétales, cultures spécialisées et protection des cultures;;;
RNCP30044;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP30044;220;Spécialités pluritechnologiques des transformations;;;
RNCP30044;220r;Contrôle des matériaux;;;
RNCP30045;320m;Spécialités plurivalentes de la communication et de l'information;;;
RNCP30046;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30047;112;Chimie-biologie, biochimie;;;
RNCP30047;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP30047;331;Santé;;;
RNCP30048;110;Spécialités pluri-scientifiques;;;
RNCP30048;118;Sciences de la vie;;;
RNCP30048;331;Santé;;;
RNCP30049;230;Spécialités pluritechnologiques génie civil, construction, bois;;;
RNCP30049;234;Travail du bois et de l'ameublement;;;
RNCP3005;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP30050;200n;"Conception de produits (sans autre indication); design industriel";;;
RNCP30050;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30050;116;Chimie;;;
RNCP30051;111g;Physique-chimie de l'environnement;;;
RNCP30051;116g;Chimie de l'eau et de l'environnement, chimie de la santé;;;
RNCP30051;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30052;116;Chimie;;;
RNCP30052;200;Technologies industrielles fondamentales;;;
RNCP30052;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30053;116f;"Chimie des matériaux et des métaux ; Chimie des processus industriels ; Chimie des produits alimentaires";;;
RNCP30053;220;Spécialités pluritechnologiques des transformations;;;
RNCP30053;225;Plasturgie, matériaux composites;;;
RNCP30054;115f;"Physique appliquée aux processus industriels ; Physique des matériaux ; Mesures physiques appliquées au contrôle industriel ; Sciences physiques pour l'ingénieur";;;
RNCP30054;200;Technologies industrielles fondamentales;;;
RNCP30054;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30055;312;Commerce, vente;;;
RNCP30056;320m;Spécialités plurivalentes de la communication et de l'information;;;
RNCP30056;320v;Spécialités plurivalentes de la communication : production à caractère artistique;;;
RNCP30057;220;Spécialités pluritechnologiques des transformations;;;
RNCP30057;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30058;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30058;312;Commerce, vente;;;
RNCP30059;121;Géographie;;;
RNCP30059;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP30059;341;Aménagement du territoire, urbanisme;;;
RNCP3006;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP30060;312;Commerce, vente;;;
RNCP30061;220;Spécialités pluritechnologiques des transformations;;;
RNCP30062;200;Technologies industrielles fondamentales;;;
RNCP30063;110;Spécialités pluri-scientifiques;;;
RNCP30063;331;Santé;;;
RNCP30063;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP30064;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30064;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30064;341;Aménagement du territoire, urbanisme;;;
RNCP30065;312;Commerce, vente;;;
RNCP30067;330p;Spécialités plurivalentes des services aux personnes (organisation, conception);;;
RNCP30067;332p;Direction de centres et de services sociaux;;;
RNCP30067;340p;Services à la collectivité (organisation, gestion);;;
RNCP30069;200;Technologies industrielles fondamentales;;;
RNCP30069;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP3007;231m;Mines et carrières, génie civil, topographie (plurifonctionnelle);;;
RNCP30070;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30071;315;Ressources humaines, gestion du personnel, gestion de l'emploi;;;
RNCP30072;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30073;227;Energie, génie climatique;;;
RNCP30074;112;Chimie-biologie, biochimie;;;
RNCP30074;118f;"Biologie de l'agronomie et de l'agriculture ; Biologie des produits et des contrôles alimentaires ; Biopharmacologie";;;
RNCP30074;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP30075;112f;"Biochimie des produits alimentaires ; Biochimie appliquée aux procédés industriels";;;
RNCP30075;220;Spécialités pluritechnologiques des transformations;;;
RNCP30075;222;Transformations chimiques et apparentées (y.c. industrie pharmaceutique);;;
RNCP30076;227;Energie, génie climatique;;;
RNCP30077;332;Travail social;;;
RNCP30077;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30077;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP30078;330;Spécialites plurivalentes des services aux personnes;;;
RNCP30078;332;Travail social;;;
RNCP30079;335;Animation sportive, culturelle et de Loisirs;;;
RNCP3008;231p;Conduite de travaux et métré en génie civil;;;
RNCP30080;330;Spécialites plurivalentes des services aux personnes;;;
RNCP30080;332;Travail social;;;
RNCP30082;313;Finances, banque, assurances, immobilier;;;
RNCP30085;121;Géographie;;;
RNCP30086;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30087;118;Sciences de la vie;;;
RNCP30087;210;Spécialites plurivalentes de l'agronomie et de l'agriculture;;;
RNCP30087;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP30088;200;Technologies industrielles fondamentales;;;
RNCP30088;227;Energie, génie climatique;;;
RNCP30088;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30089;200;Technologies industrielles fondamentales;;;
RNCP30089;201;Technologies de commandes des transformations industrielles;;;
RNCP30090;201r;Technologie de commandes des transformations industrielles (contrôle, prévention, entretien);;;
RNCP30090;255;Electricite, électronique;;;
RNCP30090;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP30091;200;Technologies industrielles fondamentales;;;
RNCP30091;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30092;200;Technologies industrielles fondamentales;;;
RNCP30092;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30093;331;Santé;;;
RNCP30093;255;Electricite, électronique;;;
RNCP30094;227;Energie, génie climatique;;;
RNCP30094;255;Electricite, électronique;;;
RNCP30095;312;Commerce, vente;;;
RNCP30095;314;Comptabilite, gestion;;;
RNCP30095;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30097;312;Commerce, vente;;;
RNCP30097;331;Santé;;;
RNCP30098;112;Chimie-biologie, biochimie;;;
RNCP30098;200;Technologies industrielles fondamentales;;;
RNCP30098;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP30099;220;Spécialités pluritechnologiques des transformations;;;
RNCP30099;223;Métallurgie (y.c. sidérurgie, fonderie, non ferreux...);;;
RNCP301;314p;Organisation des services comptables et de gestion;;;
RNCP3010;311u;Conduite des véhicules, conduite des engins de manutention et de levage;;;
RNCP30100;225;Plasturgie, matériaux composites;;;
RNCP30100;251;Mécanique générale et de précision, usinage;;;
RNCP30100;254;Structures métalliques (y.c. soudure, carrosserie, coque bateau, cellule avion);;;
RNCP30101;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30101;321n;Conception : Définition des politiques journalistiques, conception des stratégies et campagnes publicitaires;;;
RNCP30101;312n;Etudes de marchés et projets commerciaux;;;
RNCP30102;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30102;321n;Conception : Définition des politiques journalistiques, conception des stratégies et campagnes publicitaires;;;
RNCP30102;326;Informatique, traitement de l'information, réseaux de transmission;;;
RNCP30103;312;Commerce, vente;;;
RNCP30103;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30104;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30105;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30105;314;Comptabilite, gestion;;;
RNCP30106;315t;Etablissement de la paie, recrutement du personnel et relations sociales;;;
RNCP30106;314;Comptabilite, gestion;;;
RNCP30107;314;Comptabilite, gestion;;;
RNCP30108;314;Comptabilite, gestion;;;
RNCP30109;342;Développement et protection du patrimoine culturel;;;
RNCP30109;325;Documentation, bibliothèque, administration des données;;;
RNCP30109;320n;Conception : Etablissement de stratégies de relations publiques et de communication;;;
RNCP3011;340r;Spécialites plurivalentes des services a la collectivité (contrôle-prévention);;;
RNCP30110;241;Textile;;;
RNCP30110;242;Habillement (y.c. mode, couture);;;
RNCP30110;312m;Commerce, vente;;;
RNCP30111;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP30111;221r;Contrôle de qualité alimentaire;;;
RNCP30111;222r;analyse chimique, contrôle de laboratoire des industries chimiques, contrôle industriel des médicaments;;;
RNCP30112;343;Nettoyage, assainissement, protection de l'environnement;;;
RNCP30112;344;Sécurite des biens et des personnes, police, surveillance;;;
RNCP30113;221;Agro-alimentaire, alimentation, cuisine;;;
RNCP30113;331;Santé;;;
RNCP30114;312;Commerce, vente;;;
RNCP30114;330;Spécialites plurivalentes des services aux personnes;;;
RNCP30114;331;Santé;;;
RNCP30115;341;Aménagement du territoire, urbanisme;;;
RNCP30116;332;Travail social;;;
RNCP30116;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30117;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30117;255;Electricite, électronique;;;
RNCP30117;227;Energie, génie climatique;;;
RNCP30118;255;Electricite, électronique;;;
RNCP30119;255n;Etudes, dessin et projets en circuits, composants et machines électriques, électronique;;;
RNCP30119;255p;Méthodes, organisation, gestion de production en électricité, électronique;;;
RNCP30119;255r;Contrôle, essais, maintenance en électricité, électronique;;;
RNCP3012;340r;Spécialites plurivalentes des services a la collectivité (contrôle-prévention);;;
RNCP30120;200;Technologies industrielles fondamentales;;;
RNCP30120;226;Papier, carton;;;
RNCP30120;311;Transports, manutention, magasinage;;;
RNCP30121;227;Energie, génie climatique;;;
RNCP30122;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30123;313;Finances, banque, assurances, immobilier;;;
RNCP30124;310t;Spécialités plurivalentes des échanges et de la gestion (réalisation du service);;;
RNCP30124;313t;Instruction de dossiers, traitements de flux et de produits financiers;;;
RNCP30125;220;Spécialités pluritechnologiques des transformations;;;
RNCP30125;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30125;251;Mécanique générale et de précision, usinage;;;
RNCP30126;201;Technologies de commandes des transformations industrielles;;;
RNCP30126;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30126;251;Mécanique générale et de précision, usinage;;;
RNCP30127;220;Spécialités pluritechnologiques des transformations;;;
RNCP30127;223;Métallurgie (y.c. sidérurgie, fonderie, non ferreux...);;;
RNCP30127;225;Plasturgie, matériaux composites;;;
RNCP30128;200;Technologies industrielles fondamentales;;;
RNCP30128;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30129;253;Mécanique aéronautique et spatiale;;;
RNCP30129;254;Structures métalliques (y.c. soudure, carrosserie, coque bateau, cellule avion);;;
RNCP30129;255;Electricite, électronique;;;
RNCP3013;334t;Réception, hébergement, service de restauration, accompagnement;;;
RNCP30130;201;Technologies de commandes des transformations industrielles;;;
RNCP30130;251;Mécanique générale et de précision, usinage;;;
RNCP30131;200;Technologies industrielles fondamentales;;;
RNCP30131;201;Technologies de commandes des transformations industrielles;;;
RNCP30131;255;Electricite, électronique;;;
RNCP30132;220;Spécialités pluritechnologiques des transformations;;;
RNCP30132;223;Métallurgie (y.c. sidérurgie, fonderie, non ferreux...);;;
RNCP30132;225;Plasturgie, matériaux composites;;;
RNCP30133;325;Documentation, bibliothèque, administration des données;;;
RNCP30134;321;Journalisme et communication;;;
RNCP30135;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30135;325;Documentation, bibliothèque, administration des données;;;
RNCP30136;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP30136;250;Spécialites pluritechnologiques mécanique-electricite;;;
RNCP30137;128;Droit, sciences politiques;;;
RNCP30139;255;Electricite, électronique;;;
RNCP30139;200r;Contrôle qualité de produits et procédés industriels;;;
RNCP30139;201;Technologies de commandes des transformations industrielles;;;
RNCP3014;334t;Réception, hébergement, service de restauration, accompagnement;;;
RNCP30140;113;Sciences naturelles, biologie-géologie;;;
RNCP30140;213;Forets, espaces naturels, faune sauvage, pêche;;;
RNCP30141;232;Bâtiment : construction et couverture;;;
RNCP30141;233;Bâtiment : finitions;;;
RNCP30142;230;Spécialités pluritechnologiques génie civil, construction, bois;;;
RNCP30142;231;Mines et carrières, génie civil, topographie;;;
RNCP30142;232;Bâtiment : construction et couverture;;;
RNCP30143;232;Bâtiment : construction et couverture;;;
RNCP30143;233;Bâtiment : finitions;;;
RNCP30144;230;Spécialités pluritechnologiques génie civil, construction, bois;;;
RNCP30144;232;Bâtiment : construction et couverture;;;
RNCP30146;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30146;312;Commerce, vente;;;
RNCP30148;132f;Dessin d art appliqué au stylisme et au design;;;
RNCP30149;122;Economie;;;
RNCP30149;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP30149;341;Aménagement du territoire, urbanisme;;;
RNCP3015;335t;Animation touristique et culturelle;;;
RNCP30150;325;Documentation, bibliothèque, administration des données;;;
RNCP30151;322;Techniques de l'imprimerie et de l'édition;;;
RNCP30152;312;Commerce, vente;;;
RNCP30153;128g;"Droit fiscal ; Droit des affaires ; Droit pénal ; Droit de l'environnement ; Droit de la santé ; Droit de la sécurité et de la défense ; Droit du transport etc";;;
RNCP30154;122;Economie;;;
RNCP30154;313;Finances, banque, assurances, immobilier;;;
RNCP30154;314;Comptabilite, gestion;;;
RNCP30156;312;Commerce, vente;;;
RNCP30157;312;Commerce, vente;;;
RNCP30157;331;Santé;;;
RNCP30158;300;Spécialites plurivalentes des services;;;
RNCP30159;212;Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y.c. vétérinaire);;;
RNCP3016;326n;Analyse informatique, conception d'architecture de réseaux;;;
RNCP30160;211;Productions végétales, cultures spécialisées et protection des cultures;;;
RNCP30161;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30162;340;Spécialites plurivalentes des services a la collectivité;;;
RNCP30162;344;Sécurite des biens et des personnes, police, surveillance;;;
RNCP30163;312;Commerce, vente;;;
RNCP30164;320v;Spécialités plurivalentes de la communication : production à caractère artistique;;;
RNCP30164;323;Techniques de l'image et du son, métiers connexes du spectacle;;;
RNCP30167;310;Spécialités plurivalentes des échanges et de la gestion;;;
RNCP30167;320;Spécialites plurivalentes de la communication et de l'information;;;
RNCP30167;334;Accueil, hotellerie, tourisme;;;
RNCP30169;230n;Etudes et projets d architecture et de décors;;;
RNCP3017;335p;Direction des centres de loisirs ou culturels;;;
RNCP30170;128;Droit, sciences politiques;;;
RNCP30170;312;Commerce, vente;;;
RNCP30170;313;Finances, banque, assurances, immobilier;;;
RNCP30173;233s;Exécution des travaux de finition : platrerie, peinture, carrelage, sols plastiques..;;;
RNCP30176;335;Animation sportive, culturelle et de Loisirs;;;
RNCP30177;312;Commerce, vente;;;
